Date,open,close,high,low,volumn,price_change,day,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,percent_change
2016-11-16,211.25,217.0,217.45,205.0,122020.0,0.008100000000000001,2016-11-16,217.45999999999998,219.175,222.2875,77934.0,72024.0,135583.5,-0.019873532068654054
2016-11-17,208.7,215.7,215.7,206.75,37630.0,-0.0121,2016-11-17,219.38000000000002,218.36999999999998,221.70749999999998,68906.0,68465.0,132270.0,-0.005990783410138256
2016-11-18,207.85,208.85,210.05,205.3,53670.0,-0.0040999999999999995,2016-11-18,216.75,217.24500000000003,220.69500000000002,69380.0,69048.0,105940.0,-0.03175707000463601
2016-11-21,200.75,209.0,209.0,200.1,66770.0,-0.0342,2016-11-21,214.39000000000001,215.94500000000002,219.78250000000003,74958.0,66396.0,78232.0,0.0007182188173331383
2016-11-22,200.3,201.15,205.3,198.4,52150.0,-0.0022,2016-11-22,210.34,214.045,218.4825,66448.0,67938.0,77351.5,-0.037559808612440126
2016-11-23,200.65,202.0,202.0,200.0,42150.0,0.0017000000000000001,2016-11-23,207.34,212.4,217.3825,50474.0,64204.0,66420.0,0.004225702212279359
2016-11-24,200.25,201.0,202.5,199.8,115440.0,-0.002,2016-11-24,204.4,211.89000000000001,216.28249999999997,66036.0,67471.0,64907.5,-0.004950495049504955
2016-11-25,201.5,200.0,202.7,199.8,22420.0,0.0062,2016-11-25,202.63000000000002,209.69,215.15749999999997,59786.0,64583.0,62032.5,-0.00497512437810943
2016-11-28,205.5,201.9,207.45,200.1,30420.0,0.0199,2016-11-28,201.21,207.8,214.19249999999997,52516.0,63737.0,61353.0,0.009500000000000064
2016-11-29,204.9,208.0,208.0,204.1,43820.0,-0.0029,2016-11-29,202.58,206.45999999999998,213.24249999999998,50850.0,58649.0,62850.0,0.030212976721148976
2016-11-30,209.85,206.15,210.0,205.15,67100.0,0.0242,2016-11-30,203.41000000000003,205.375,212.275,55840.0,53157.0,62590.5,-0.008894230769230793
2016-12-01,206.45,208.35,212.05,205.0,21820.0,-0.016200000000000003,2016-12-01,204.87999999999997,204.64,211.50499999999997,37116.0,51576.0,60020.5,0.010671840892553908
2016-12-02,205.5,204.75,208.85,204.5,14690.0,-0.0046,2016-12-02,205.82999999999998,204.23,210.7375,35570.0,47678.0,58363.0,-0.017278617710583144
2016-12-05,203.0,207.3,211.5,200.1,58420.0,-0.012199999999999999,2016-12-05,206.91,204.06,210.0025,41170.0,46843.0,56619.5,0.01245421245421241
2016-12-06,203.75,205.25,206.25,202.1,62530.0,0.0037,2016-12-06,206.35999999999999,204.47,209.25750000000002,44912.0,47881.0,57909.5,-0.009889049686444773
2016-12-07,204.0,204.0,206.8,203.1,19800.0,0.0012,2016-12-07,205.93,204.67000000000002,208.535,35452.0,45646.0,54925.0,-0.006090133982947665
2016-12-08,204.45,205.6,206.5,204.0,14540.0,0.0022,2016-12-08,205.38000000000002,205.13000000000002,208.51,33996.0,35556.0,51513.5,0.007843137254901933
2016-12-09,204.65,205.0,206.6,204.1,19180.0,0.001,2016-12-09,205.43,205.63000000000002,207.66,34894.0,35232.0,49907.5,-0.0029182879377431803
2016-12-12,200.1,205.0,207.8,199.5,78660.0,-0.0222,2016-12-12,204.96999999999997,205.94,206.86999999999998,38942.0,40056.0,51896.5,0.0
2016-12-13,200.05,201.85,203.05,199.75,47900.0,-0.0002,2016-12-13,204.29000000000002,205.325,205.8925,36016.0,40464.0,49556.5,-0.015365853658536599
2016-12-14,199.8,200.75,203.0,198.9,42780.0,-0.0012,2016-12-14,203.64000000000001,204.785,205.08,40612.0,38032.0,45594.5,-0.00544959128065392
2016-12-15,197.35,199.85,202.5,196.65,97190.0,-0.0123,2016-12-15,202.49,203.935,204.2875,57142.0,45569.0,48572.5,-0.004483188044831943
2016-12-16,199.85,197.6,204.5,197.3,445740.0,0.0127,2016-12-16,201.01,203.22,203.725,142454.0,88674.0,68176.0,-0.011258443832874665
2016-12-19,197.1,195.0,199.0,195.0,25390.0,-0.0138,2016-12-19,199.01,201.98999999999998,203.025,131800.0,85371.0,66107.0,-0.013157894736842035
2016-12-20,196.15,198.0,199.7,196.0,37150.0,-0.0048,2016-12-20,198.23999999999998,201.265,202.8675,129650.0,82833.0,65357.0,0.01538461538461533
2016-12-21,196.0,197.6,209.65,195.1,691910.0,-0.0008,2016-12-21,197.60999999999999,200.625,202.64749999999998,259476.0,150044.0,97845.0,-0.002020202020202033
2016-12-22,196.15,196.3,199.95,195.15,74430.0,0.0008,2016-12-22,196.9,199.695,202.4125,254924.0,156033.0,95794.5,-0.006578947368421018
2016-12-23,197.3,197.3,199.45,195.0,81180.0,0.0059,2016-12-23,196.84,198.925,202.2775,182012.0,162233.0,98732.5,0.005094243504839557
2016-12-26,193.85,195.15,197.7,192.35,67530.0,-0.0175,2016-12-26,196.87,197.94,201.94,190440.0,161120.0,100588.0,-0.010897110998479453
2016-12-27,192.3,194.0,194.0,190.2,50210.0,-0.008,2016-12-27,196.07,197.15500000000003,201.23999999999998,193052.0,161351.0,100907.5,-0.005892902895208829
2016-12-28,195.6,190.5,197.9,190.5,41600.0,0.0172,2016-12-28,194.65,196.13000000000002,200.45749999999998,62990.0,161233.0,99632.5,-0.01804123711340211
2016-12-29,198.85,195.5,204.0,194.1,998420.0,0.0166,2016-12-29,194.49,195.695,199.815,247788.0,251356.0,148462.5,0.026246719160105014
2016-12-30,198.25,197.9,203.0,197.4,737540.0,-0.003,2016-12-30,194.60999999999999,195.725,199.4725,379060.0,280536.0,184605.0,0.012276214833759624
2017-01-02,196.55,199.85,200.4,195.7,37420.0,-0.0086,2017-01-02,195.55,196.21,199.1,373038.0,281739.0,183555.0,0.009853461344113024
2017-01-03,198.95,197.75,201.9,196.55,92330.0,0.012199999999999999,2017-01-03,196.3,196.185,198.725,381462.0,287257.0,185045.0,-0.010507880910682998
2017-01-04,197.65,198.5,199.85,197.05,29670.0,-0.006500000000000001,2017-01-04,197.9,196.275,198.45,379076.0,221033.0,185538.5,0.0037926675094817064
2017-01-05,198.85,199.5,199.6,198.1,37980.0,0.0060999999999999995,2017-01-05,198.7,196.595,198.14499999999998,186988.0,217388.0,186710.5,0.005037783375314797
2017-01-06,196.75,199.9,199.9,196.5,37520.0,-0.0106,2017-01-06,199.1,196.855,197.89,46984.0,213022.0,187627.5,0.002005012531328454
2017-01-09,196.6,198.0,198.0,196.05,39410.0,-0.0008,2017-01-09,198.73000000000002,197.14,197.54000000000002,47382.0,210210.0,185665.0,-0.009504752376188086
2017-01-10,198.9,196.65,208.4,196.2,339500.0,0.011699999999999999,2017-01-10,198.51000000000002,197.405,197.28,96816.0,239139.0,200245.0,-0.006818181818181834
2017-01-11,199.1,202.0,202.0,198.55,125100.0,0.001,2017-01-11,199.21,198.555,197.3425,115902.0,247489.0,204361.0,0.027205695397914953
2017-01-12,198.8,199.95,200.85,198.1,96720.0,-0.0015,2017-01-12,199.3,199.0,197.3475,127650.0,157319.0,204337.5,-0.010148514851485158
2017-01-13,197.95,198.6,200.5,197.55,82920.0,-0.0043,2017-01-13,199.04,199.07,197.39749999999998,136730.0,91857.0,186196.5,-0.006751687921980443
2017-01-16,197.95,198.05,198.95,197.05,92980.0,0.0,2017-01-16,199.05,198.89,197.55,147444.0,97413.0,189576.0,-0.0027693856998992628
2017-01-17,198.6,197.05,199.9,197.05,111650.0,0.0033,2017-01-17,199.13,198.82,197.5025,101874.0,99345.0,193301.0,-0.005049229992426185
2017-01-18,197.6,199.0,200.0,197.25,45450.0,-0.005,2017-01-18,198.53,198.86999999999998,197.57250000000002,85944.0,100923.0,160978.0,0.009895965490992031
2017-01-19,197.55,199.0,199.0,197.2,57080.0,-0.0003,2017-01-19,198.34,198.82,197.7075,78016.0,102833.0,160110.5,0.0
2017-01-20,197.4,198.0,199.15,197.05,72180.0,-0.0008,2017-01-20,198.22,198.63000000000002,197.7425,75868.0,106299.0,159660.5,-0.005025125628140725
2017-01-23,197.6,197.45,198.65,197.05,34560.0,0.001,2017-01-23,198.1,198.575,197.85750000000002,64184.0,105814.0,158012.0,-0.002777777777777879
2017-01-24,197.35,197.25,198.45,197.1,40050.0,-0.0013,2017-01-24,198.14000000000001,198.635,198.02,49864.0,75869.0,157504.0,-0.0010129146619396456
2017-01-25,202.4,198.0,205.95,197.6,182880.0,0.0256,2017-01-25,197.94,198.23499999999999,198.395,77350.0,81647.0,164568.0,0.0038022813688212143
2017-01-27,200.3,202.0,204.2,199.5,354190.0,-0.0104,2017-01-27,198.54000000000002,198.44,198.72,136772.0,107394.0,132356.5,0.02020202020202011
2017-01-30,200.55,200.15,203.15,199.6,128850.0,0.0012,2017-01-30,198.97,198.595,198.8325,148106.0,111987.0,101922.0,-0.009158415841584167
2017-01-31,198.85,200.55,203.0,198.0,92980.0,-0.0085,2017-01-31,199.59,198.845,198.8675,159790.0,111987.0,104700.0,0.001998501124157004
2017-02-01,199.35,198.15,200.6,198.15,57660.0,0.0025,2017-02-01,199.77000000000004,198.955,198.8875,163312.0,106588.0,102966.5,-0.01196709050112199
2017-02-02,199.6,198.25,203.0,198.25,135210.0,0.0013,2017-02-02,199.82000000000002,198.88000000000002,198.875,153778.0,115564.0,108243.5,0.0005046681806710751
2017-02-03,199.85,200.3,202.45,199.1,221390.0,0.0013,2017-02-03,199.48000000000002,199.01000000000002,198.91500000000002,127218.0,131995.0,117414.0,0.010340479192938234
2017-02-06,199.75,202.0,203.65,199.4,247210.0,-0.0005,2017-02-06,199.85,199.41,199.02,150890.0,149498.0,127898.5,0.008487269096355332
2017-02-07,199.05,202.0,202.8,198.5,241370.0,-0.0034999999999999996,2017-02-07,200.14000000000001,199.865,199.22,180568.0,170179.0,137996.5,0.0
2017-02-08,202.75,201.65,209.0,200.0,852300.0,0.018600000000000002,2017-02-08,200.83999999999997,200.305,199.47,339496.0,251404.0,163636.5,-0.0017326732673267342
2017-02-09,224.6,207.0,227.0,203.8,2280000.0,0.10779999999999999,2017-02-09,202.59,201.205,199.72,768454.0,461116.0,271381.5,0.026531118274237597
2017-02-10,229.55,225.0,233.55,222.0,968830.0,0.022000000000000002,2017-02-10,207.53000000000003,203.50500000000002,200.97250000000003,917942.0,522580.0,314987.0,0.08695652173913038
2017-02-13,238.35,230.8,240.7,223.3,790130.0,0.0383,2017-02-13,213.29000000000002,206.57,202.5825,1026526.0,588708.0,350347.5,0.0257777777777779
2017-02-14,234.3,237.0,243.5,231.6,421440.0,-0.017,2017-02-14,220.29000000000002,210.215,204.53,1062540.0,621554.0,366770.5,0.026863084922010394
2017-02-15,235.5,234.9,244.5,227.7,662390.0,0.0051,2017-02-15,226.94,213.89000000000001,206.42249999999999,1024558.0,682027.0,394307.5,-0.008860759493670822
2017-02-16,238.75,235.0,241.9,232.5,262400.0,0.0138,2017-02-16,232.54000000000002,217.565,208.2225,621038.0,694746.0,405155.0,0.00042571306939120923
2017-02-17,241.2,240.0,245.0,236.0,303030.0,0.0103,2017-02-17,235.54000000000002,221.535,210.27249999999998,487878.0,702910.0,417452.5,0.02127659574468077
2017-02-20,241.95,242.75,244.8,238.0,239590.0,0.0031,2017-02-20,237.93,225.60999999999999,212.51,377770.0,702148.0,425823.0,0.011458333333333348
2017-02-21,236.65,243.1,243.1,235.1,90060.0,-0.0219,2017-02-21,239.15,229.71999999999997,214.79250000000002,311494.0,687017.0,428598.0,0.0014418125643667068
2017-02-22,230.95,236.7,238.9,229.05,117190.0,-0.0241,2017-02-22,239.51,233.225,216.76500000000001,202454.0,613506.0,432455.0,-0.026326614561908657
2017-02-23,231.55,235.5,237.4,230.15,101370.0,0.0026,2017-02-23,239.60999999999999,236.075,218.64000000000001,170248.0,395643.0,428379.5,-0.005069708491761693
2017-02-27,235.25,234.95,237.95,231.95,184090.0,0.016,2017-02-27,238.6,237.07,220.2875,146460.0,317169.0,419874.5,-0.0023354564755838636
2017-02-28,235.95,233.6,237.95,233.6,68280.0,0.003,2017-02-28,236.76999999999998,237.35,221.96000000000004,112198.0,244984.0,416846.0,-0.005745903383698625
2017-03-01,234.1,233.65,237.5,233.65,59770.0,-0.0078000000000000005,2017-03-01,234.87999999999997,237.01500000000001,223.615,106140.0,208817.0,415185.5,0.00021404109589040488
2017-03-02,234.35,235.55,244.5,233.85,222760.0,0.0011,2017-03-02,234.65,237.08,225.48499999999999,127254.0,164854.0,423440.5,0.008131821099935932
2017-03-03,234.3,233.95,238.95,232.35,66970.0,-0.0002,2017-03-03,234.34,236.975,227.26999999999998,120374.0,145311.0,420028.5,-0.006792613033326345
2017-03-06,234.25,234.55,237.2,234.0,39360.0,-0.0002,2017-03-06,234.26,236.43,228.98250000000002,91428.0,118944.0,410927.0,0.002564650566360349
2017-03-07,234.0,233.3,236.2,233.3,113870.0,-0.0011,2017-03-07,234.2,235.48499999999999,230.54749999999999,100546.0,106372.0,404260.0,-0.005329354082285187
2017-03-08,231.8,233.25,234.8,227.0,133640.0,-0.009399999999999999,2017-03-08,234.11999999999998,234.5,232.11000000000004,115320.0,110730.0,398873.5,-0.00021431633090451818
2017-03-09,232.55,232.05,234.4,230.0,62570.0,0.0032,2017-03-09,233.42000000000002,234.035,233.63000000000002,83282.0,105268.0,359387.0,-0.005144694533761984
2017-03-10,233.7,234.15,235.6,233.0,128600.0,0.0049,2017-03-10,233.45999999999998,233.9,234.9875,95608.0,107991.0,251817.0,0.009049773755656076
2017-03-14,233.6,239.0,240.0,232.6,92860.0,-0.0004,2017-03-14,234.35,234.305,235.6875,106308.0,98868.0,208018.5,0.020713218022635038
2017-03-15,231.9,234.0,235.2,230.3,56390.0,-0.0073,2017-03-15,234.49,234.34500000000003,235.8475,94812.0,97679.0,171331.5,-0.02092050209205021
2017-03-16,233.4,232.85,234.65,232.85,60900.0,0.006500000000000001,2017-03-16,234.41,234.26500000000001,235.64000000000001,80264.0,97792.0,153304.5,-0.004914529914529897
2017-03-17,233.65,235.5,235.5,230.95,117990.0,0.0011,2017-03-17,235.1,234.26,235.67000000000002,91348.0,87315.0,126084.5,0.01138071719991407
2017-03-20,233.6,235.0,235.0,232.1,47000.0,-0.0002,2017-03-20,235.26999999999998,234.365,235.67000000000002,75028.0,85318.0,115314.5,-0.002123142250530785
2017-03-21,232.3,232.15,234.15,230.1,42880.0,-0.005600000000000001,2017-03-21,233.9,234.125,235.2775,65032.0,85670.0,102307.0,-0.012127659574468042
2017-03-22,233.1,230.15,235.0,230.0,63220.0,0.0034000000000000002,2017-03-22,233.12999999999997,233.81000000000003,234.64749999999998,66398.0,80605.0,93488.5,-0.008615119534783555
2017-03-23,241.6,232.05,249.45,232.05,561640.0,0.0365,2017-03-23,232.97000000000003,233.69,234.09499999999997,166546.0,123405.0,117067.5,0.008255485552900232
2017-03-24,236.75,239.9,240.75,236.15,78510.0,-0.020099999999999996,2017-03-24,233.85,234.475,234.25500000000002,158650.0,124999.0,115133.5,0.03382891618185724
2017-03-27,234.0,236.0,238.05,233.0,60570.0,-0.0116,2017-03-27,234.05,234.66,234.28000000000003,161364.0,118196.0,113093.5,-0.016256773655689893
2017-03-28,234.1,235.85,235.9,233.5,69410.0,0.0004,2017-03-28,234.79000000000002,234.34499999999997,234.325,166670.0,115851.0,107359.5,-0.0006355932203390147
2017-03-29,231.7,233.95,236.45,230.5,178350.0,-0.0103,2017-03-29,235.55,234.34,234.34249999999997,189696.0,128047.0,112863.0,-0.008055967776128936
2017-03-30,232.6,232.8,234.8,232.1,96780.0,0.0039000000000000003,2017-03-30,235.7,234.33499999999998,234.3,96724.0,131635.0,114713.5,-0.004915580252190521
2017-03-31,232.4,233.0,233.85,230.15,71350.0,-0.0009,2017-03-31,234.32,234.08499999999998,234.17249999999999,95292.0,126971.0,107143.0,0.0008591065292096189
2017-04-03,232.4,231.05,234.65,231.05,75610.0,0.0,2017-04-03,233.32999999999998,233.69,234.0275,98300.0,129832.0,107575.0,-0.008369098712446288
2017-04-05,232.95,231.95,237.95,231.2,403450.0,0.0024,2017-04-05,232.55,233.67,233.89749999999998,165108.0,165889.0,125779.5,0.0038952607660678318
2017-04-06,233.6,233.9,235.9,231.6,215750.0,0.0028000000000000004,2017-04-06,232.54000000000002,234.045,233.9275,172588.0,181142.0,130873.5,0.008406984263850115
2017-04-07,231.75,230.65,235.0,230.65,159150.0,-0.0079,2017-04-07,232.10999999999999,233.90500000000003,233.79749999999999,185062.0,140893.0,132149.0,-0.013894826849080832
2017-04-10,233.4,233.5,234.7,232.0,55190.0,0.0070999999999999995,2017-04-10,232.20999999999998,233.26500000000001,233.86999999999998,181830.0,138561.0,131780.0,0.012356384131801512
2017-04-11,233.4,232.5,234.6,231.75,72420.0,0.0,2017-04-11,232.5,232.91500000000002,233.7875,181192.0,139746.0,128971.0,-0.004282655246252709
2017-04-12,231.25,234.5,234.55,229.3,135190.0,-0.0092,2017-04-12,233.01,232.78000000000003,233.5625,127540.0,146324.0,131087.5,0.008602150537634357
2017-04-13,232.7,230.2,236.5,230.2,267580.0,0.0063,2017-04-13,232.26999999999998,232.40499999999997,233.3725,137906.0,155247.0,141647.0,-0.018336886993603474
2017-04-17,234.25,234.7,241.35,232.1,397690.0,0.0067,2017-04-17,233.07999999999998,232.59500000000003,233.46499999999997,185614.0,185338.0,158486.5,0.01954821894005221
2017-04-18,247.55,233.15,253.8,233.15,913040.0,0.056799999999999996,2017-04-18,233.01,232.61000000000004,233.3475,357184.0,269507.0,198239.0,-0.00660417554324666
2017-04-19,251.15,252.45,258.7,248.0,479330.0,0.014499999999999999,2017-04-19,237.0,234.75,234.21999999999997,438566.0,309879.0,219855.5,0.08277932661376797
2017-04-20,248.95,250.5,255.8,246.45,309070.0,-0.0088,2017-04-20,240.2,236.60500000000002,235.1375,473342.0,300441.0,233165.0,-0.007724301841948833
2017-04-21,247.95,249.8,253.0,246.85,62700.0,-0.004,2017-04-21,244.11999999999998,238.195,236.12000000000003,432366.0,285136.0,233139.0,-0.0027944111776446734
2017-04-24,253.7,249.85,256.8,249.8,177440.0,0.0232,2017-04-24,247.15,240.115,237.01,388316.0,286965.0,213929.0,0.00020016012810231132
2017-04-25,248.35,256.0,256.0,247.0,81940.0,-0.021099999999999997,2017-04-25,251.71999999999997,242.365,237.81499999999997,222096.0,289640.0,214100.5,0.02461476886131675
2017-04-26,249.9,250.3,251.0,246.0,125460.0,0.0062,2017-04-26,251.29000000000002,244.14499999999998,238.52999999999997,151322.0,294944.0,217345.0,-0.022265624999999956
2017-04-27,248.35,250.0,251.2,247.5,43190.0,-0.0062,2017-04-27,251.19,245.695,239.2375,98146.0,285744.0,216034.0,-0.001198561725928915
2017-04-28,250.15,248.1,251.9,246.05,71200.0,0.0072,2017-04-28,250.85,247.48500000000004,239.94500000000002,99846.0,266106.0,210676.5,-0.007600000000000051
2017-05-02,251.2,249.0,253.6,247.1,78960.0,0.0042,2017-05-02,250.68,248.91499999999996,240.75500000000002,80150.0,234233.0,209785.5,0.0036275695284160303
2017-05-03,255.8,252.0,261.0,251.05,206070.0,0.0183,2017-05-03,249.88000000000002,250.8,241.705,104976.0,163536.0,216521.5,0.012048192771084265
2017-05-04,252.1,258.9,258.9,251.05,45760.0,-0.014499999999999999,2017-05-04,251.6,251.445,243.0975,89036.0,120179.0,215029.0,0.027380952380952284
2017-05-05,250.05,254.45,255.9,249.0,67530.0,-0.008100000000000001,2017-05-05,252.49,251.84,244.2225,93904.0,96025.0,198233.0,-0.017188103514870545
2017-05-08,250.2,251.75,253.0,249.8,36340.0,0.0006,2017-05-08,253.21999999999997,252.03500000000003,245.11499999999995,86932.0,93389.0,189262.5,-0.010611122027903264
2017-05-09,252.8,250.2,254.25,249.05,78530.0,0.0104,2017-05-09,253.45999999999998,252.07,246.09250000000003,86846.0,83498.0,185231.5,-0.006156901688182725
2017-05-10,251.8,252.65,254.4,250.25,35380.0,-0.004,2017-05-10,253.59,251.73499999999999,247.05,52708.0,78842.0,184241.0,0.009792166266986424
2017-05-11,261.95,247.0,269.5,247.0,493500.0,0.0403,2017-05-11,251.20999999999998,251.40500000000003,247.775,142256.0,115646.0,205295.0,-0.022362952701365568
2017-05-12,257.1,261.95,264.4,255.2,87180.0,-0.018500000000000003,2017-05-12,252.70999999999998,252.6,249.14749999999998,146186.0,120045.0,202894.5,0.06052631578947354
2017-05-15,262.45,259.0,266.25,258.4,161880.0,0.0208,2017-05-15,254.16,253.68999999999997,250.5875,171294.0,129113.0,197609.5,-0.011261691162435583
2017-05-16,273.3,261.5,277.0,259.3,983050.0,0.041299999999999996,2017-05-16,256.41999999999996,254.93999999999997,251.9275,352198.0,219522.0,226877.5,0.009652509652509744
2017-05-17,268.05,274.75,274.75,266.25,144340.0,-0.0192,2017-05-17,260.84,257.215,254.0075,373990.0,213349.0,188442.5,0.05066921606118546
2017-05-18,266.5,264.5,275.5,262.8,313100.0,-0.0058,2017-05-18,264.34,257.775,254.60999999999999,337910.0,240083.0,180131.0,-0.03730664240218384
2017-05-19,262.2,272.5,276.0,261.0,309510.0,-0.0161,2017-05-19,266.45,259.58,255.70999999999998,382376.0,264281.0,180153.0,0.030245746691871522
2017-05-22,253.65,263.55,268.0,252.55,83990.0,-0.0326,2017-05-22,267.36,260.76,256.3975,366798.0,269046.0,181217.5,-0.03284403669724767
2017-05-23,250.6,250.35,257.0,245.65,93380.0,-0.012,2017-05-23,265.13,260.775,256.4225,188864.0,270531.0,177014.5,-0.050085372794536176
2017-05-24,249.55,251.0,254.4,248.05,55720.0,-0.0042,2017-05-24,260.38,260.61,256.1725,171140.0,272565.0,175703.5,0.0025963650888756185
2017-05-25,253.6,249.5,254.45,245.6,52730.0,0.016200000000000003,2017-05-25,257.38,260.86,256.13250000000005,119066.0,228488.0,172067.0,-0.005976095617529875
2017-05-26,252.45,253.5,257.05,251.25,50990.0,-0.0045000000000000005,2017-05-26,253.58,260.015,256.3075,67362.0,224869.0,172457.0,0.01603206412825653
2017-05-29,248.45,253.2,253.7,242.9,42940.0,-0.0158,2017-05-29,251.51,259.435,256.5625,59152.0,212975.0,171044.0,-0.0011834319526627946
2017-05-30,249.3,249.25,253.0,245.1,39710.0,0.0034000000000000002,2017-05-30,251.29000000000002,258.21,256.575,48418.0,118641.0,169081.5,-0.015600315955766164
2017-05-31,246.5,248.95,256.95,242.55,421780.0,-0.011200000000000002,2017-05-31,250.88000000000002,255.63000000000002,256.4225,121630.0,146385.0,179867.0,-0.001203610832497537
2017-06-01,247.7,246.25,253.2,246.25,27940.0,0.0049,2017-06-01,250.23000000000002,253.805,255.79000000000002,116672.0,117869.0,178976.0,-0.010845551315525115
2017-06-02,249.4,247.3,253.0,246.55,30160.0,0.0069,2017-06-02,248.99,251.285,255.43250000000003,112506.0,89934.0,177107.5,0.0042639593908628814
2017-06-05,247.55,248.0,251.0,247.1,18300.0,-0.0074,2017-06-05,247.95,249.72999999999996,255.24500000000003,107578.0,83365.0,176205.5,0.0028305701577031606
2017-06-06,248.3,248.05,257.0,247.3,82070.0,0.003,2017-06-06,247.70999999999998,249.5,255.13750000000005,116050.0,82234.0,176382.5,0.00020161290322584513
2017-06-07,246.1,249.75,256.5,245.1,101450.0,-0.0089,2017-06-07,247.87000000000003,249.375,254.9925,51984.0,86807.0,179686.0,0.006853456964321714
2017-06-08,248.85,247.8,252.8,246.8,50960.0,0.011200000000000002,2017-06-08,248.18,249.205,255.03249999999997,56588.0,86630.0,157559.0,-0.007807807807807765
2017-06-09,247.95,247.3,250.55,247.05,18990.0,-0.0036,2017-06-09,248.18,248.58499999999998,254.3,54354.0,83430.0,154149.5,-0.0020177562550444117
2017-06-12,248.55,247.0,252.4,246.25,26780.0,0.0024,2017-06-12,247.98000000000002,247.965,253.7,56050.0,81814.0,147394.5,-0.0012131014961586084
2017-06-13,246.35,250.95,250.95,245.7,22820.0,-0.0089,2017-06-13,248.56,248.13500000000005,253.17249999999999,44200.0,80125.0,99383.0,0.015991902834008087
2017-06-14,245.95,247.65,249.4,245.15,31620.0,-0.0016,2017-06-14,248.14000000000001,248.00500000000002,251.81750000000002,30234.0,41109.0,93747.0,-0.013150029886431547
2017-06-15,244.65,246.95,248.6,243.25,42780.0,-0.0053,2017-06-15,247.96999999999997,248.075,250.94,28598.0,42593.0,80231.0,-0.002826569755703723
2017-06-16,245.85,246.55,247.5,243.1,41470.0,0.0049,2017-06-16,247.82,248.0,249.6425,33094.0,43724.0,66829.0,-0.001619761085239868
2017-06-19,252.35,245.2,257.8,243.2,156270.0,0.0264,2017-06-19,247.45999999999998,247.72000000000003,248.725,58992.0,57521.0,70443.0,-0.005475562766173336
2017-06-20,251.5,255.0,255.9,250.35,56770.0,-0.0034000000000000002,2017-06-20,248.26999999999998,248.41500000000002,248.95749999999998,65782.0,54991.0,68612.5,0.039967373572593834
2017-06-21,249.9,252.35,252.4,247.5,30190.0,-0.0064,2017-06-21,249.20999999999998,248.675,249.025,65496.0,47865.0,67336.0,-0.010392156862745083
2017-06-22,248.65,251.0,251.35,247.0,47720.0,-0.005,2017-06-22,250.01999999999998,248.99499999999998,249.1,66484.0,47541.0,67085.5,-0.00534971270061424
2017-06-23,246.1,250.0,254.05,244.0,97640.0,-0.0103,2017-06-23,250.70999999999998,249.26500000000001,248.925,77718.0,55406.0,69418.0,-0.003984063745019917
2017-06-27,240.95,246.5,246.5,240.1,43880.0,-0.0209,2017-06-27,250.96999999999997,249.215,248.59,55240.0,57116.0,69465.0,-0.014000000000000012
2017-06-28,242.1,242.0,244.0,240.95,14880.0,0.0048,2017-06-28,248.36999999999998,248.32,248.22750000000002,46862.0,56322.0,68223.5,-0.018255578093306246
2017-06-29,245.05,244.4,252.75,240.15,63760.0,0.012199999999999999,2017-06-29,246.78000000000003,247.99500000000003,248.0,53576.0,59536.0,50322.5,0.009917355371900749
2017-06-30,246.7,244.9,250.1,242.55,47660.0,0.0067,2017-06-30,245.56,247.79000000000002,247.93249999999998,53564.0,60024.0,51308.5,0.0020458265139116083
2017-07-03,253.25,249.7,260.0,247.55,274270.0,0.026600000000000002,2017-07-03,245.5,248.10500000000002,248.0525,88890.0,83304.0,63514.0,0.01959983666802767
2017-07-04,248.55,252.6,255.0,246.0,51920.0,-0.018600000000000002,2017-07-04,246.71999999999997,248.84499999999997,248.28249999999997,90498.0,72869.0,65195.0,0.011613936724068852
2017-07-05,248.2,248.6,250.5,247.0,39620.0,-0.0014000000000000002,2017-07-05,248.04000000000002,248.20499999999998,248.31,95446.0,71154.0,63072.5,-0.015835312747426777
2017-07-06,247.4,250.35,250.6,247.0,53100.0,-0.0032,2017-07-06,249.22999999999996,248.00500000000002,248.33999999999997,93314.0,73445.0,60655.0,0.007039420756234982
2017-07-07,245.75,248.0,249.0,244.5,68580.0,-0.0067,2017-07-07,249.85,247.705,248.35,97498.0,75531.0,61536.0,-0.009386858398242492
2017-07-10,247.0,245.3,248.9,243.6,19470.0,0.0051,2017-07-10,248.96999999999997,247.23499999999999,248.25,46538.0,67714.0,61560.0,-0.010887096774193528
2017-07-11,244.35,247.0,249.0,244.0,50490.0,-0.010700000000000001,2017-07-11,247.85,247.285,248.25,46252.0,68375.0,62745.5,0.006930289441500204
2017-07-12,243.8,246.75,247.2,243.2,46360.0,-0.0023,2017-07-12,247.48000000000002,247.76,248.04000000000002,47600.0,71523.0,63922.5,-0.0010121457489878916
2017-07-13,247.45,245.8,250.95,243.55,148930.0,0.015,2017-07-13,246.57000000000002,247.9,247.9475,66766.0,80040.0,69788.0,-0.003850050658561255
2017-07-14,245.3,249.35,249.6,243.5,55160.0,-0.0087,2017-07-14,246.84,248.34499999999997,248.06750000000002,64082.0,80790.0,70407.0,0.014442636289666355
2017-07-17,245.45,243.5,248.5,243.5,58000.0,0.0006,2017-07-17,246.48000000000002,247.725,247.91500000000002,71788.0,59163.0,71233.5,-0.023460998596350535
